0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.688912868499755859e+00,-7.669904083013534546e-02,2.607767470180988312e-02,-8.590292930603027344e-02,4.141748324036598206e-02,0.000000000000000000e+00
1.974233269691467285e+00,5.476311445236206055e-01,-5.215534567832946777e-01,1.148951649665832520e+00,4.141748324036598206e-02,0.000000000000000000e+00
1.153553605079650879e+00,5.568350553512573242e-01,-5.276893973350524902e-01,1.132077813148498535e+00,3.988350182771682739e-02,0.000000000000000000e+00
6.074563860893249512e-01,5.967185497283935547e-01,-4.463884234428405762e-01,1.130543828010559082e+00,4.141748324036598206e-02,0.000000000000000000e+00
1.564660519361495972e-01,4.709321260452270508e-01,-5.553010702133178711e-01,1.127475857734680176e+00,3.988350182771682739e-02,0.000000000000000000e+00
2.254951894283294678e-01,-1.227184664458036423e-02,-5.675728991627693176e-02,-3.374757990241050720e-02,4.141748324036598206e-02,0.000000000000000000e+00
-1.693514823913574219e+00,-3.497476279735565186e-01,-3.911651074886322021e-01,1.994175091385841370e-02,4.141748324036598206e-02,0.000000000000000000e+00
-2.040194511413574219e+00,9.188545346260070801e-01,8.743690699338912964e-02,8.176117539405822754e-01,4.141748324036598206e-02,0.000000000000000000e+00
-1.300815701484680176e+00,6.672816872596740723e-01,-2.991262674331665039e-01,9.418642520904541016e-01,4.141748324036598206e-02,0.000000000000000000e+00
-7.823302596807479858e-02,6.795535087585449219e-01,-4.402525126934051514e-01,1.133611798286437988e+00,4.141748324036598206e-02,0.000000000000000000e+00
-1.687378995120525360e-02,-3.758253157138824463e-01,-2.224272191524505615e-01,-3.282718956470489502e-01,4.141748324036598206e-02,0.000000000000000000e+00
